experiment_level,device,lr,epochs,batch_size,dataset,save_logs,hidden_dim,num_layers,is_logical,l_factor,decision_tree,constrains_handler,test_rate,true_positive,true_negative,false_positive,false_negative,recall,specificity,precision,balanced_accuracy,FPR,ROC_AUC,decision_boundary,model,train_loop,dt_max_depth,dt_attribute_list
node,cuda,0.001,50,32,Wisconsin,False,4,2,False,0.001,"{'attribute_list': ['node_features', 'node_degree', 'clustering_coefficient'], 'max_depth': 2}",,0.5166666666666667,122,2,0,116,0.5126050419952687,0.999999995,0.9999999999180328,0.7563025184976344,0.0,0.6932773109243697,0.002423300873488188,NodeOCGIN,train_node_ocgin,,
node,cuda,0.001,50,32,Wisconsin,False,4,2,True,1.0,,NLRuleBasedHandler,0.008333333333333333,0,2,0,238,0.0,0.999999995,0.0,0.4999999975,0.0,0.5,0.0,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,3.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,Wisconsin,False,4,2,True,1.0,,NLConstraintScoreBasedHandler,0.8666666666666667,208,0,2,30,0.8739495797952122,0.0,0.9904761904290249,0.4369747898976061,0.999999995,0.08823529411764705,0.0005460673710331321,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,3.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,Wisconsin,False,4,2,True,1.0,,NLRuleBasedHandler,0.008333333333333333,0,2,0,238,0.0,0.999999995,0.0,0.4999999975,0.0,0.49159663865546216,1.5250758167439926e-07,NodeOCGINLossConstrains,train_node_ocgin_weighting,3.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,Wisconsin,False,4,2,True,1.0,,NLConstraintScoreBasedHandler,0.625,149,1,1,89,0.6260504201417626,0.4999999975,0.993333333267111,0.5630252088208814,0.4999999975,0.5105042016806722,4.825922951567918e-05,NodeOCGINLossConstrains,train_node_ocgin_weighting,3.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,Wisconsin,False,4,2,True,1.0,,NLRuleBasedHandler,0.05416666666666667,11,2,0,227,0.046218487393016025,0.999999995,0.999999999090909,0.523109241196508,0.0,0.6491596638655462,0.0003598456969484687,NodeOCGINLossConstrains,train_node_ocgin_irnoring_sus,3.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,Wisconsin,False,4,2,True,1.0,,NLConstraintScoreBasedHandler,0.008333333333333333,0,2,0,238,0.0,0.999999995,0.0,0.4999999975,0.0,0.5,8.968645852291957e-05,NodeOCGINLossConstrains,train_node_ocgin_irnoring_sus,3.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,Wisconsin,False,4,2,True,1.0,,NLRuleBasedHandler,0.008333333333333333,0,2,0,238,0.0,0.999999995,0.0,0.4999999975,0.0,0.49159663865546216,7.8477278009359e-09,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,2.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,Wisconsin,False,4,2,True,1.0,,NLConstraintScoreBasedHandler,0.6708333333333333,161,0,2,77,0.676470588206871,0.0,0.9877300612890962,0.3382352941034355,0.999999995,0.3760504201680672,0.000489183992613107,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,2.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,Wisconsin,False,4,2,True,1.0,,NLRuleBasedHandler,0.0875,19,2,0,219,0.07983193276975496,0.999999995,0.9999999994736841,0.5399159638848775,0.0,0.4800420168067227,0.001114219194278121,NodeOCGINLossConstrains,train_node_ocgin_weighting,2.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,Wisconsin,False,4,2,True,1.0,,NLConstraintScoreBasedHandler,0.008333333333333333,0,2,0,238,0.0,0.999999995,0.0,0.4999999975,0.0,0.5,0.0,NodeOCGINLossConstrains,train_node_ocgin_weighting,2.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,Wisconsin,False,4,2,True,1.0,,NLRuleBasedHandler,0.6416666666666667,154,0,2,84,0.6470588235022244,0.0,0.9871794871162064,0.3235294117511122,0.999999995,0.46428571428571425,6.329175812425092e-05,NodeOCGINLossConstrains,train_node_ocgin_irnoring_sus,2.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,Wisconsin,False,4,2,True,1.0,,NLConstraintScoreBasedHandler,0.44166666666666665,105,1,1,133,0.44117647056969844,0.4999999975,0.9905660376423995,0.47058823403484923,0.4999999975,0.4422268907563025,5.203118780627847e-05,NodeOCGINLossConstrains,train_node_ocgin_irnoring_sus,2.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,Wisconsin,False,4,2,True,0.1,,NLRuleBasedHandler,0.8333333333333334,199,1,1,39,0.8361344537463808,0.4999999975,0.99499999995025,0.6680672256231904,0.4999999975,0.8529411764705883,2.911615638367948e-06,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,3.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,Wisconsin,False,4,2,True,0.1,,NLConstraintScoreBasedHandler,0.8291666666666667,198,1,1,40,0.8319327730742885,0.4999999975,0.9949748743218605,0.6659663852871442,0.4999999975,0.6228991596638656,3.22866762871854e-05,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,3.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,Wisconsin,False,4,2,True,0.1,,NLRuleBasedHandler,0.008333333333333333,0,2,0,238,0.0,0.999999995,0.0,0.4999999975,0.0,0.5,0.0,NodeOCGINLossConstrains,train_node_ocgin_weighting,3.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,Wisconsin,False,4,2,True,0.1,,NLConstraintScoreBasedHandler,0.008333333333333333,0,2,0,238,0.0,0.999999995,0.0,0.4999999975,0.0,0.5,0.0,NodeOCGINLossConstrains,train_node_ocgin_weighting,3.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,Wisconsin,False,4,2,True,0.1,,NLRuleBasedHandler,0.12083333333333333,27,2,0,211,0.11344537814649389,0.999999995,0.9999999996296296,0.556722686573247,0.0,0.5567226890756303,0.0011847206624224782,NodeOCGINLossConstrains,train_node_ocgin_irnoring_sus,3.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,Wisconsin,False,4,2,True,0.1,,NLConstraintScoreBasedHandler,0.0125,1,2,0,237,0.004201680672092366,0.999999995,0.9999999900000002,0.5021008378360462,0.0,0.5021008403361344,1.570259797745166e-07,NodeOCGINLossConstrains,train_node_ocgin_irnoring_sus,3.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,Wisconsin,False,4,2,True,0.1,,NLRuleBasedHandler,0.025,5,1,1,233,0.021008403360461832,0.4999999975,0.8333333319444445,0.2605042004302309,0.4999999975,0.26050420168067223,1.00419356385828e-07,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,2.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,Wisconsin,False,4,2,True,0.1,,NLConstraintScoreBasedHandler,0.5375,127,2,0,111,0.5336134453557305,0.999999995,0.9999999999212599,0.7668067201778652,0.0,0.7605042016806722,0.00025304980226792395,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,2.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,Wisconsin,False,4,2,True,0.1,,NLRuleBasedHandler,0.008333333333333333,0,2,0,238,0.0,0.999999995,0.0,0.4999999975,0.0,0.5,0.0,NodeOCGINLossConstrains,train_node_ocgin_weighting,2.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,Wisconsin,False,4,2,True,0.1,,NLConstraintScoreBasedHandler,0.008333333333333333,0,2,0,238,0.0,0.999999995,0.0,0.4999999975,0.0,0.7394957983193278,6.34256664966415e-08,NodeOCGINLossConstrains,train_node_ocgin_weighting,2.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,Wisconsin,False,4,2,True,0.1,,NLRuleBasedHandler,0.08333333333333333,18,2,0,220,0.0756302520976626,0.999999995,0.9999999994444444,0.5378151235488313,0.0,0.35714285714285715,0.0016877888701856136,NodeOCGINLossConstrains,train_node_ocgin_irnoring_sus,2.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,Wisconsin,False,4,2,True,0.1,,NLConstraintScoreBasedHandler,0.008333333333333333,0,2,0,238,0.0,0.999999995,0.0,0.4999999975,0.0,0.7394957983193278,4.015389265532576e-08,NodeOCGINLossConstrains,train_node_ocgin_irnoring_sus,2.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,Wisconsin,False,4,2,True,0.5,,NLRuleBasedHandler,0.020833333333333332,3,2,0,235,0.012605042016277098,0.999999995,0.9999999966666667,0.5063025185081386,0.0,0.4789915966386554,0.0029579552356153727,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,3.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,Wisconsin,False,4,2,True,0.5,,NLConstraintScoreBasedHandler,0.725,174,0,2,64,0.7310924369440718,0.0,0.988636363580191,0.3655462184720359,0.999999995,0.17016806722689076,5.433555998024531e-05,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,3.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,Wisconsin,False,4,2,True,0.5,,NLRuleBasedHandler,0.008333333333333333,0,2,0,238,0.0,0.999999995,0.0,0.4999999975,0.0,0.5,3.040325324832338e-08,NodeOCGINLossConstrains,train_node_ocgin_weighting,3.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,Wisconsin,False,4,2,True,0.5,,NLConstraintScoreBasedHandler,0.008333333333333333,0,2,0,238,0.0,0.999999995,0.0,0.4999999975,0.0,0.49159663865546216,3.8904374832782196e-07,NodeOCGINLossConstrains,train_node_ocgin_weighting,3.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,Wisconsin,False,4,2,True,0.5,,NLRuleBasedHandler,0.008333333333333333,0,2,0,238,0.0,0.999999995,0.0,0.4999999975,0.0,0.5,0.0001568272855365649,NodeOCGINLossConstrains,train_node_ocgin_irnoring_sus,3.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,Wisconsin,False,4,2,True,0.5,,NLConstraintScoreBasedHandler,0.2916666666666667,68,2,0,170,0.2857142857022809,0.999999995,0.9999999998529413,0.6428571403511405,0.0,0.8802521008403361,0.006806087680160999,NodeOCGINLossConstrains,train_node_ocgin_irnoring_sus,3.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,Wisconsin,False,4,2,True,0.5,,NLRuleBasedHandler,0.008333333333333333,0,2,0,238,0.0,0.999999995,0.0,0.4999999975,0.0,0.5,0.0,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,2.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,Wisconsin,False,4,2,True,0.5,,NLConstraintScoreBasedHandler,0.49583333333333335,118,1,1,120,0.4957983193068992,0.4999999975,0.9915966385721348,0.4978991584034496,0.4999999975,0.5273109243697479,0.011465402320027351,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,2.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,Wisconsin,False,4,2,True,0.5,,NLRuleBasedHandler,0.03333333333333333,6,2,0,232,0.025210084032554196,0.999999995,0.9999999983333333,0.5126050395162771,0.0,0.5126050420168067,1.3797407660831595e-08,NodeOCGINLossConstrains,train_node_ocgin_weighting,2.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,Wisconsin,False,4,2,True,0.5,,NLConstraintScoreBasedHandler,0.008333333333333333,0,2,0,238,0.0,0.999999995,0.0,0.4999999975,0.0,0.5,0.0,NodeOCGINLossConstrains,train_node_ocgin_weighting,2.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,Wisconsin,False,4,2,True,0.5,,NLRuleBasedHandler,0.008333333333333333,0,2,0,238,0.0,0.999999995,0.0,0.4999999975,0.0,0.5,0.0,NodeOCGINLossConstrains,train_node_ocgin_irnoring_sus,2.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,Wisconsin,False,4,2,True,0.5,,NLConstraintScoreBasedHandler,0.008333333333333333,0,2,0,238,0.0,0.999999995,0.0,0.4999999975,0.0,0.5,1.7470524937834853e-07,NodeOCGINLossConstrains,train_node_ocgin_irnoring_sus,2.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,Wisconsin,False,4,2,True,0.01,,NLRuleBasedHandler,0.0625,13,2,0,225,0.05462184873720076,0.999999995,0.9999999992307692,0.5273109218686004,0.0,0.37815126050420167,0.0005099505069665611,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,3.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,Wisconsin,False,4,2,True,0.01,,NLConstraintScoreBasedHandler,0.025,5,1,1,233,0.021008403360461832,0.4999999975,0.8333333319444445,0.2605042004302309,0.4999999975,0.26050420168067223,6.795775053802799e-10,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,3.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,Wisconsin,False,4,2,True,0.01,,NLRuleBasedHandler,0.5875,139,2,0,99,0.5840336134208389,0.999999995,0.9999999999280575,0.7920168042104194,0.0,0.8172268907563025,0.0022636151406913996,NodeOCGINLossConstrains,train_node_ocgin_weighting,3.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,Wisconsin,False,4,2,True,0.01,,NLConstraintScoreBasedHandler,0.9208333333333333,221,0,2,17,0.9285714285324129,0.0,0.9910313900900882,0.46428571426620646,0.999999995,0.713235294117647,0.00019400083692744374,NodeOCGINLossConstrains,train_node_ocgin_weighting,3.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,Wisconsin,False,4,2,True,0.01,,NLRuleBasedHandler,0.8916666666666667,214,0,2,24,0.8991596638277664,0.0,0.9907407406948731,0.4495798319138832,0.999999995,0.34243697478991597,1.1688088306982536e-05,NodeOCGINLossConstrains,train_node_ocgin_irnoring_sus,3.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,Wisconsin,False,4,2,True,0.01,,NLConstraintScoreBasedHandler,0.16666666666666666,38,2,0,200,0.15966386553950992,0.999999995,0.9999999997368421,0.579831930269755,0.0,0.5798319327731092,0.0,NodeOCGINLossConstrains,train_node_ocgin_irnoring_sus,3.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,Wisconsin,False,4,2,True,0.01,,NLRuleBasedHandler,0.029166666666666667,5,2,0,233,0.021008403360461832,0.999999995,0.9999999980000001,0.5105041991802309,0.0,0.5105042016806722,2.1708071784587446e-08,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,2.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,Wisconsin,False,4,2,True,0.01,,NLConstraintScoreBasedHandler,0.008333333333333333,0,2,0,238,0.0,0.999999995,0.0,0.4999999975,0.0,0.5,0.0,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,2.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,Wisconsin,False,4,2,True,0.01,,NLRuleBasedHandler,0.025,5,1,1,233,0.021008403360461832,0.4999999975,0.8333333319444445,0.2605042004302309,0.4999999975,0.38130252100840334,7.471898655353471e-10,NodeOCGINLossConstrains,train_node_ocgin_weighting,2.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,Wisconsin,False,4,2,True,0.01,,NLConstraintScoreBasedHandler,0.008333333333333333,0,2,0,238,0.0,0.999999995,0.0,0.4999999975,0.0,0.5,0.00020100710389669985,NodeOCGINLossConstrains,train_node_ocgin_weighting,2.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,Wisconsin,False,4,2,True,0.01,,NLRuleBasedHandler,0.9375,225,0,2,13,0.9453781512207824,0.0,0.9911894272691105,0.4726890756103912,0.999999995,0.6722689075630253,1.6279630017379532e-06,NodeOCGINLossConstrains,train_node_ocgin_irnoring_sus,2.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,Wisconsin,False,4,2,True,0.01,,NLConstraintScoreBasedHandler,0.025,4,2,0,234,0.016806722688369465,0.999999995,0.9999999975,0.5084033588441847,0.0,0.5189075630252101,2.952625379748497e-07,NodeOCGINLossConstrains,train_node_ocgin_irnoring_sus,2.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,Wisconsin,False,4,2,True,0.001,,NLRuleBasedHandler,0.008333333333333333,0,2,0,238,0.0,0.999999995,0.0,0.4999999975,0.0,0.5,0.0,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,3.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,Wisconsin,False,4,2,True,0.001,,NLConstraintScoreBasedHandler,0.5833333333333334,138,2,0,100,0.5798319327487466,0.999999995,0.9999999999275362,0.7899159638743734,0.0,0.8109243697478992,0.0012312649050727487,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,3.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,Wisconsin,False,4,2,True,0.001,,NLRuleBasedHandler,0.4375,103,2,0,135,0.4327731092255137,0.999999995,0.9999999999029127,0.7163865521127568,0.0,0.8308823529411764,0.000368268636520952,NodeOCGINLossConstrains,train_node_ocgin_weighting,3.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,Wisconsin,False,4,2,True,0.001,,NLConstraintScoreBasedHandler,0.14166666666666666,32,2,0,206,0.13445378150695572,0.999999995,0.9999999996875,0.5672268882534779,0.0,0.5651260504201681,2.629602988690749e-07,NodeOCGINLossConstrains,train_node_ocgin_weighting,3.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,Wisconsin,False,4,2,True,0.001,,NLRuleBasedHandler,0.8083333333333333,193,1,1,45,0.8109243697138266,0.4999999975,0.9948453607734615,0.6554621836069133,0.4999999975,0.6281512605042017,0.0017327078385278583,NodeOCGINLossConstrains,train_node_ocgin_irnoring_sus,3.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,Wisconsin,False,4,2,True,0.001,,NLConstraintScoreBasedHandler,0.008333333333333333,0,2,0,238,0.0,0.999999995,0.0,0.4999999975,0.0,0.5,8.898034309368086e-09,NodeOCGINLossConstrains,train_node_ocgin_irnoring_sus,3.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,Wisconsin,False,4,2,True,0.001,,NLRuleBasedHandler,0.008333333333333333,0,2,0,238,0.0,0.999999995,0.0,0.4999999975,0.0,0.5,0.0,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,2.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,Wisconsin,False,4,2,True,0.001,,NLConstraintScoreBasedHandler,0.24166666666666667,57,1,1,181,0.23949579830926487,0.4999999975,0.982758620520214,0.36974789790463247,0.4999999975,0.4222689075630252,7.98137662627596e-08,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,2.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,Wisconsin,False,4,2,True,0.001,,NLRuleBasedHandler,0.9416666666666667,225,1,1,13,0.9453781512207824,0.4999999975,0.9955752211948861,0.7226890743603912,0.4999999975,0.717436974789916,2.764237478913856e-07,NodeOCGINLossConstrains,train_node_ocgin_weighting,2.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,Wisconsin,False,4,2,True,0.001,,NLConstraintScoreBasedHandler,0.008333333333333333,0,2,0,238,0.0,0.999999995,0.0,0.4999999975,0.0,0.5,0.0,NodeOCGINLossConstrains,train_node_ocgin_weighting,2.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,Wisconsin,False,4,2,True,0.001,,NLRuleBasedHandler,0.8583333333333333,206,0,2,32,0.8655462184510274,0.0,0.9903846153370007,0.4327731092255137,0.999999995,0.05672268907563025,9.29518137127161e-06,NodeOCGINLossConstrains,train_node_ocgin_irnoring_sus,2.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,Wisconsin,False,4,2,True,0.001,,NLConstraintScoreBasedHandler,0.675,161,1,1,77,0.676470588206871,0.4999999975,0.9938271604324798,0.5882352928534356,0.4999999975,0.4810924369747899,0.001376961125060916,NodeOCGINLossConstrains,train_node_ocgin_irnoring_sus,2.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,Wisconsin,False,4,3,False,0.001,"{'attribute_list': ['node_features', 'node_degree', 'clustering_coefficient'], 'max_depth': 2}",,0.425,101,1,1,137,0.424369747881329,0.4999999975,0.9901960783342946,0.4621848726906645,0.4999999975,0.46638655462184875,0.00010898503387579694,NodeOCGIN,train_node_ocgin,,
node,cuda,0.001,50,32,Wisconsin,False,4,3,True,1.0,,NLRuleBasedHandler,0.10833333333333334,24,2,0,214,0.10084033613021678,0.999999995,0.9999999995833333,0.5504201655651084,0.0,0.4516806722689076,0.0017174840904772282,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,3.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,Wisconsin,False,4,3,True,1.0,,NLConstraintScoreBasedHandler,0.7916666666666666,189,1,1,49,0.7941176470254572,0.4999999975,0.9947368420529086,0.6470588222627286,0.4999999975,0.7163865546218487,2.6356015951023437e-05,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,3.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,Wisconsin,False,4,3,True,1.0,,NLRuleBasedHandler,0.7625,182,1,1,56,0.7647058823208106,0.4999999975,0.9945355190713369,0.6323529399104053,0.4999999975,0.6890756302521008,2.300793084941688e-06,NodeOCGINLossConstrains,train_node_ocgin_weighting,3.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,Wisconsin,False,4,3,True,1.0,,NLConstraintScoreBasedHandler,0.525,124,2,0,114,0.5210084033394534,0.999999995,0.9999999999193548,0.7605041991697268,0.0,0.592436974789916,8.597264240961522e-05,NodeOCGINLossConstrains,train_node_ocgin_weighting,3.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,Wisconsin,False,4,3,True,1.0,,NLRuleBasedHandler,0.4375,103,2,0,135,0.4327731092255137,0.999999995,0.9999999999029127,0.7163865521127568,0.0,0.8340336134453781,1.9738097762456164e-05,NodeOCGINLossConstrains,train_node_ocgin_irnoring_sus,3.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,Wisconsin,False,4,3,True,1.0,,NLConstraintScoreBasedHandler,0.09583333333333334,21,2,0,217,0.0882352941139397,0.999999995,0.9999999995238095,0.5441176445569699,0.0,0.28781512605042014,0.0018628097604960203,NodeOCGINLossConstrains,train_node_ocgin_irnoring_sus,3.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,Wisconsin,False,4,3,True,1.0,,NLRuleBasedHandler,0.5625,134,1,1,104,0.5630252100603771,0.4999999975,0.9925925925190672,0.5315126037801885,0.4999999975,0.4548319327731092,0.0001613957720110193,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,2.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,Wisconsin,False,4,3,True,1.0,,NLConstraintScoreBasedHandler,0.725,173,1,1,65,0.7268907562719794,0.4999999975,0.9942528735060774,0.6134453768859898,0.4999999975,0.5336134453781513,0.00026043440448120236,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,2.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,Wisconsin,False,4,3,True,1.0,,NLRuleBasedHandler,0.625,148,2,0,90,0.6218487394696702,0.999999995,0.9999999999324324,0.8109243672348352,0.0,0.8119747899159664,0.001281209522858262,NodeOCGINLossConstrains,train_node_ocgin_weighting,2.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,Wisconsin,False,4,3,True,1.0,,NLConstraintScoreBasedHandler,0.7,166,2,0,72,0.6974789915673328,0.999999995,0.999999999939759,0.8487394932836665,0.0,0.7331932773109244,0.00011081624688813463,NodeOCGINLossConstrains,train_node_ocgin_weighting,2.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,Wisconsin,False,4,3,True,1.0,,NLRuleBasedHandler,0.8375,200,1,1,38,0.8403361344184732,0.4999999975,0.9950248755723868,0.6701680659592366,0.4999999975,0.7626050420168067,0.00039262184873223305,NodeOCGINLossConstrains,train_node_ocgin_irnoring_sus,2.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,Wisconsin,False,4,3,True,1.0,,NLConstraintScoreBasedHandler,0.09583333333333334,22,1,1,216,0.09243697478603205,0.4999999975,0.9565217387145557,0.29621848614301605,0.4999999975,0.3151260504201681,0.0,NodeOCGINLossConstrains,train_node_ocgin_irnoring_sus,2.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,Wisconsin,False,4,3,True,0.1,,NLRuleBasedHandler,0.008333333333333333,0,2,0,238,0.0,0.999999995,0.0,0.4999999975,0.0,0.5,3.2856295462124763e-10,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,3.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,Wisconsin,False,4,3,True,0.1,,NLConstraintScoreBasedHandler,0.7333333333333333,174,2,0,64,0.7310924369440718,0.999999995,0.9999999999425286,0.865546215972036,0.0,0.8970588235294118,6.6592360781214666e-06,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,3.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,Wisconsin,False,4,3,True,0.1,,NLRuleBasedHandler,0.008333333333333333,0,2,0,238,0.0,0.999999995,0.0,0.4999999975,0.0,0.5,1.2540053440091015e-08,NodeOCGINLossConstrains,train_node_ocgin_weighting,3.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,Wisconsin,False,4,3,True,0.1,,NLConstraintScoreBasedHandler,0.6166666666666667,148,0,2,90,0.6218487394696702,0.0,0.9866666666008889,0.3109243697348351,0.999999995,0.5294117647058824,0.00020427409617695957,NodeOCGINLossConstrains,train_node_ocgin_weighting,3.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,Wisconsin,False,4,3,True,0.1,,NLRuleBasedHandler,0.9083333333333333,218,0,2,20,0.9159663865161358,0.0,0.9909090908640495,0.4579831932580679,0.999999995,0.4495798319327731,1.353674815618433e-05,NodeOCGINLossConstrains,train_node_ocgin_irnoring_sus,3.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,Wisconsin,False,4,3,True,0.1,,NLConstraintScoreBasedHandler,0.11666666666666667,26,2,0,212,0.10924369747440152,0.999999995,0.9999999996153845,0.5546218462372008,0.0,0.8245798319327731,0.00017595652025192976,NodeOCGINLossConstrains,train_node_ocgin_irnoring_sus,3.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,Wisconsin,False,4,3,True,0.1,,NLRuleBasedHandler,0.49166666666666664,116,2,0,122,0.4873949579627145,0.999999995,0.9999999999137932,0.7436974764813573,0.0,0.5525210084033614,0.002152292989194393,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,2.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,Wisconsin,False,4,3,True,0.1,,NLConstraintScoreBasedHandler,0.008333333333333333,0,2,0,238,0.0,0.999999995,0.0,0.4999999975,0.0,0.5,2.4220589978085627e-08,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,2.0,"node_features, node_degree, clustering_coefficient"
