experiment_level,device,lr,epochs,batch_size,dataset,save_logs,hidden_dim,num_layers,is_logical,l_factor,decision_tree,constrains_handler,test_rate,true_positive,true_negative,false_positive,false_negative,recall,specificity,precision,balanced_accuracy,FPR,ROC_AUC,decision_boundary,model,train_loop,dt_max_depth,dt_attribute_list
node,cuda,0.001,50,32,CS,False,4,2,False,0.001,"{'attribute_list': ['node_features', 'node_degree', 'clustering_coefficient'], 'max_depth': 4}",,0.008144899470296748,0,143,0,17414,0.0,0.9999999999300698,0.0,0.4999999999650349,0.0,0.5,1.0768875426947488e-06,NodeOCGIN,train_node_ocgin,,
node,cuda,0.001,50,32,CS,False,4,2,True,1.0,,NLFuzzyBasedHandler,0.10235233809876403,1654,143,0,15760,0.09498104973004767,0.9999999999300698,0.9999999999939542,0.5474905248300588,0.0,0.3668957377754897,0.018325064331293106,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,3.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,CS,False,4,2,True,1.0,,NLDistanceBasedHandler,0.9866150253460159,17308,14,129,106,0.99391294360802,0.0979020978952516,0.9926019384062668,0.5459075207516357,0.9020979020348183,0.5457673714823136,0.02265344001352787,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,3.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,CS,False,4,2,True,1.0,,NLFuzzyBasedHandler,0.5099390556473201,8826,127,16,8588,0.5068335821749702,0.8881118880497824,0.9981904546471406,0.6974727351123763,0.11188811188028754,0.7269960428912997,0.003794748103246093,NodeOCGINLossConstrains,train_node_ocgin_weighting,3.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,CS,False,4,2,True,1.0,,NLDistanceBasedHandler,0.013669761348749787,97,143,0,17317,0.0055702308487391924,0.9999999999300698,0.9999999998969072,0.5027851153894045,0.0,0.5027851154243712,9.15617147256853e-06,NodeOCGINLossConstrains,train_node_ocgin_weighting,3.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,CS,False,4,2,True,1.0,,NLFuzzyBasedHandler,0.008144899470296748,0,143,0,17414,0.0,0.9999999999300698,0.0,0.4999999999650349,0.0,0.5,5.393841320255888e-07,NodeOCGINLossConstrains,train_node_ocgin_supression,3.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,CS,False,4,2,True,1.0,,NLDistanceBasedHandler,0.984849347838469,17289,2,141,125,0.9928218674623907,0.013986013985035942,0.9919104991388457,0.5034039407237133,0.986013985945034,0.5062601347199946,0.0008285545627586544,NodeOCGINLossConstrains,train_node_ocgin_supression,3.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,CS,False,4,2,True,1.0,,NLFuzzyBasedHandler,0.7869795523153158,13679,138,5,3735,0.7855173997928186,0.96503496496748,0.9996346097624965,0.8752761823801494,0.034965034962589854,0.8252651792906759,0.29052191972732544,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,3.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,CS,False,4,2,True,1.0,,NLDistanceBasedHandler,0.9816597368570941,17136,99,44,278,0.9840358332370598,0.6923076922592791,0.9974388824208397,0.8381717627481695,0.30769230767079075,0.828883158876268,0.5012141466140747,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,3.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,CS,False,4,2,True,1.0,,NLFuzzyBasedHandler,0.9911146551233126,17398,3,140,16,0.9990811990346852,0.020979020977553914,0.99201733378892,0.5100301100061195,0.9790209789525159,0.08755052802945304,0.03307224437594414,NodeOCGINLossConstrains,train_node_ocgin_weighting,3.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,CS,False,4,2,True,1.0,,NLDistanceBasedHandler,0.9878680868029845,17338,6,137,76,0.9956356954169084,0.04195804195510783,0.9921602288978585,0.5187968686860082,0.958041957974962,0.16585361348195846,0.044570617377758026,NodeOCGINLossConstrains,train_node_ocgin_weighting,3.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,CS,False,4,2,True,1.0,,NLFuzzyBasedHandler,0.008144899470296748,0,143,0,17414,0.0,0.9999999999300698,0.0,0.4999999999650349,0.0,0.4997990122889629,0.002082962542772293,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,4.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,CS,False,4,2,True,1.0,,NLDistanceBasedHandler,0.008144899470296748,0,143,0,17414,0.0,0.9999999999300698,0.0,0.4999999999650349,0.0,0.49647498476027246,0.00042816365021280944,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,4.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,CS,False,4,2,True,1.0,,NLFuzzyBasedHandler,0.975223557555391,17066,56,87,348,0.9800160790163202,0.3916083915810064,0.9949280009322014,0.6858122352986633,0.6083916083490635,0.6532610607492886,0.00018998028826899827,NodeOCGINLossConstrains,train_node_ocgin_weighting,4.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,CS,False,4,2,True,1.0,,NLDistanceBasedHandler,0.8578914393119553,14968,94,49,2446,0.859538302514724,0.6573426572966893,0.9967370313637898,0.7584404799057066,0.3426573426333806,0.8079509212505652,0.0029686326161026955,NodeOCGINLossConstrains,train_node_ocgin_weighting,4.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,CS,False,4,2,True,1.0,,NLFuzzyBasedHandler,0.9921398872244689,17414,5,138,0,0.9999999999994257,0.034965034962589854,0.9921376481307018,0.5174825174810078,0.96503496496748,0.5177222570699084,4.5236112100610626e-07,NodeOCGINLossConstrains,train_node_ocgin_supression,4.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,CS,False,4,2,True,1.0,,NLDistanceBasedHandler,0.9918551005297033,17414,0,143,0,0.9999999999994257,0.0,0.9918551005291383,0.49999999999971284,0.9999999999300698,0.5034679917532794,0.0008981009596027434,NodeOCGINLossConstrains,train_node_ocgin_supression,4.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,CS,False,4,2,True,1.0,,NLFuzzyBasedHandler,0.9432135330637352,16426,134,9,988,0.9432640404267008,0.9370629369974082,0.9994523881953151,0.9401634887120545,0.06293706293266174,0.9251488433468449,0.3078925311565399,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,4.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,CS,False,4,2,True,1.0,,NLDistanceBasedHandler,0.9886654895483283,17358,0,143,56,0.996784196622834,0.0,0.9918290383400995,0.498392098311417,0.9999999999300698,0.4872006367354937,0.4378477931022644,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,4.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,CS,False,4,2,True,1.0,,NLFuzzyBasedHandler,0.4377171498547588,7578,107,36,9836,0.4351671069252124,0.7482517481994229,0.995271867610986,0.5917094275623176,0.25174825173064697,0.5933496559716842,0.0025863018818199635,NodeOCGINLossConstrains,train_node_ocgin_weighting,4.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,CS,False,4,2,True,1.0,,NLDistanceBasedHandler,0.5581249644016631,9668,131,12,7746,0.5551854829444383,0.9160839160198542,0.9987603305774805,0.7356346994821462,0.08391608391021566,0.7974851036181001,0.0003879899450112134,NodeOCGINLossConstrains,train_node_ocgin_weighting,4.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,CS,False,4,2,True,0.1,,NLFuzzyBasedHandler,0.01856809249871846,184,142,1,17230,0.010566211094515582,0.9930069929375519,0.9945945945408327,0.5017866020160338,0.006993006992517971,0.501782385525351,0.01325098518282175,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,3.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,CS,False,4,2,True,0.1,,NLDistanceBasedHandler,0.9896337643105314,17261,114,29,153,0.9912139657740948,0.7972027971470487,0.9983227299010998,0.8942083814605717,0.20279720278302116,0.9020798312747319,0.009378223679959774,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,3.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,CS,False,4,2,True,0.1,,NLFuzzyBasedHandler,0.008600558181921741,8,143,0,17406,0.00045940048237024265,0.9999999999300698,0.9999999987499999,0.50022970020622,0.0,0.5002297002411853,1.5202598291352842e-08,NodeOCGINLossConstrains,train_node_ocgin_weighting,3.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,CS,False,4,2,True,0.1,,NLDistanceBasedHandler,0.008942302215640486,14,143,0,17400,0.0008039508441479246,0.9999999999300698,0.9999999992857143,0.5004019753871088,0.0,0.5000574250602963,2.768073770198498e-08,NodeOCGINLossConstrains,train_node_ocgin_weighting,3.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,CS,False,4,2,True,0.1,,NLFuzzyBasedHandler,0.008144899470296748,0,143,0,17414,0.0,0.9999999999300698,0.0,0.4999999999650349,0.0,0.5,0.00063904287526384,NodeOCGINLossConstrains,train_node_ocgin_supression,3.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,CS,False,4,2,True,0.1,,NLDistanceBasedHandler,0.9832545423477815,17259,4,139,155,0.9910991156535023,0.027972027970071884,0.9920105759276974,0.5095355718117871,0.972027971959998,0.5208515212822092,7.288189181053895e-07,NodeOCGINLossConstrains,train_node_ocgin_supression,3.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,CS,False,4,2,True,0.1,,NLFuzzyBasedHandler,0.8165973685709403,14201,136,7,3213,0.815493281267477,0.9510489509824441,0.9995073198191163,0.8832711161249606,0.0489510489476258,0.7884197747813229,0.029008131474256516,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,3.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,CS,False,4,2,True,0.1,,NLDistanceBasedHandler,0.623682861536709,10843,107,36,6571,0.6226599287925676,0.7482517481994229,0.9966908723219076,0.6854558384959952,0.25174825173064697,0.6725631093381179,0.5000985860824585,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,3.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,CS,False,4,2,True,0.1,,NLFuzzyBasedHandler,0.27487611778777693,4701,125,18,12713,0.26995520845281384,0.8741258740647464,0.996185632547158,0.5720405412587801,0.12587412586532348,0.5396977835533021,7.833692166059336e-07,NodeOCGINLossConstrains,train_node_ocgin_weighting,3.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,CS,False,4,2,True,0.1,,NLDistanceBasedHandler,0.7874352110269408,13712,113,30,3702,0.7874124267825959,0.7902097901545307,0.9978169116569656,0.7888111084685634,0.20979020977553914,0.8247278734817497,0.0006244443939067423,NodeOCGINLossConstrains,train_node_ocgin_weighting,3.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,CS,False,4,2,True,0.1,,NLFuzzyBasedHandler,0.021131172751609046,228,143,0,17186,0.013092913747551916,0.9999999999300698,0.9999999999561403,0.5065464568388108,0.0,0.5064890318134834,0.0010715173557400703,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,4.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,CS,False,4,2,True,0.1,,NLDistanceBasedHandler,0.014808908127812269,117,143,0,17297,0.0067187320546647986,0.9999999999300698,0.9999999999145299,0.5033593659923673,0.0,0.5,5.215977580519393e-06,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,4.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,CS,False,4,2,True,0.1,,NLFuzzyBasedHandler,0.1585122743065444,2661,122,21,14753,0.15280808544840196,0.8531468530871925,0.9921700223676653,0.5029774692677973,0.1468531468428774,0.529224938378493,3.548946779119433e-06,NodeOCGINLossConstrains,train_node_ocgin_weighting,4.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,CS,False,4,2,True,0.1,,NLDistanceBasedHandler,0.9850771771942815,17189,106,37,225,0.9870793614327626,0.7412587412069049,0.9978520840584013,0.8641690513198338,0.25874125872316495,0.8322467414290086,0.0013344422914087772,NodeOCGINLossConstrains,train_node_ocgin_weighting,4.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,CS,False,4,2,True,0.1,,NLFuzzyBasedHandler,0.008828387537734237,16,139,4,17398,0.0009188009647404853,0.972027971959998,0.7999999996,0.48647338646236926,0.027972027970071884,0.4859302578666309,0.0005621553282253444,NodeOCGINLossConstrains,train_node_ocgin_supression,4.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,CS,False,4,2,True,0.1,,NLDistanceBasedHandler,0.043230620265421196,616,143,0,16798,0.035373837142508684,0.9999999999300698,0.9999999999837662,0.5176869185362892,0.0,0.5176869185712645,1.818144301068969e-05,NodeOCGINLossConstrains,train_node_ocgin_supression,4.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,CS,False,4,2,True,0.1,,NLFuzzyBasedHandler,0.8947997949535798,15606,104,39,1808,0.8961754909837508,0.727272727221869,0.9975071907951437,0.8117241091028099,0.27272727270820085,0.885513705313866,0.03216693550348282,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,4.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,CS,False,4,2,True,0.1,,NLDistanceBasedHandler,0.008144899470296748,0,143,0,17414,0.0,0.9999999999300698,0.0,0.4999999999650349,0.0,0.5,0.5002974271774292,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,4.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,CS,False,4,2,True,0.1,,NLFuzzyBasedHandler,0.942587002335251,16417,132,11,997,0.9427472148840342,0.9230769230123722,0.9993304114919653,0.9329120689482032,0.07692307691769769,0.9237469490426882,3.200453306817508e-07,NodeOCGINLossConstrains,train_node_ocgin_weighting,4.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,CS,False,4,2,True,0.1,,NLDistanceBasedHandler,0.9602437774107194,16808,51,92,606,0.9652004134598798,0.3566433566184165,0.9945562130171629,0.6609218850391482,0.6433566433116533,0.6477978493310985,3.311053296783939e-05,NodeOCGINLossConstrains,train_node_ocgin_weighting,4.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,CS,False,4,2,True,0.5,,NLFuzzyBasedHandler,0.008144899470296748,0,143,0,17414,0.0,0.9999999999300698,0.0,0.4999999999650349,0.0,0.5,2.158357347070705e-05,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,3.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,CS,False,4,2,True,0.5,,NLDistanceBasedHandler,0.08264509882098309,1312,139,4,16102,0.07534167910871979,0.972027971959998,0.9969604863146129,0.5236848255343589,0.027972027970071884,0.5229559690338375,1.66052859640331e-06,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,3.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,CS,False,4,2,True,0.5,,NLFuzzyBasedHandler,0.9872985134134533,17322,12,131,92,0.9947168944521679,0.08391608391021566,0.9924941270836002,0.5393164891811918,0.9160839160198542,0.5415450232551416,0.018734853714704514,NodeOCGINLossConstrains,train_node_ocgin_weighting,3.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,CS,False,4,2,True,0.5,,NLDistanceBasedHandler,0.008144899470296748,0,143,0,17414,0.0,0.9999999999300698,0.0,0.4999999999650349,0.0,0.5,5.534861884370912e-06,NodeOCGINLossConstrains,train_node_ocgin_weighting,3.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,CS,False,4,2,True,0.5,,NLFuzzyBasedHandler,0.008144899470296748,0,143,0,17414,0.0,0.9999999999300698,0.0,0.4999999999650349,0.0,0.5,0.014228709042072296,NodeOCGINLossConstrains,train_node_ocgin_supression,3.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,CS,False,4,2,True,0.5,,NLDistanceBasedHandler,0.7721706441875036,13490,67,76,3924,0.7746640633968217,0.4685314684987041,0.9943977591029084,0.621597765947763,0.5314685314313659,0.6715633912429594,0.0005336586036719382,NodeOCGINLossConstrains,train_node_ocgin_supression,3.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,CS,False,4,2,True,0.5,,NLFuzzyBasedHandler,0.9265250327504699,16133,134,9,1281,0.9264384977598906,0.9370629369974082,0.9994424482709704,0.9317507173786495,0.06293706293266174,0.9217302451768973,0.25270476937294006,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,3.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,CS,False,4,2,True,0.5,,NLDistanceBasedHandler,0.008144899470296748,0,143,0,17414,0.0,0.9999999999300698,0.0,0.4999999999650349,0.0,0.5,0.5000033974647522,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,3.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,CS,False,4,2,True,0.5,,NLFuzzyBasedHandler,0.8717320726775645,15179,126,17,2235,0.8716549902372391,0.8811188810572643,0.998881284547908,0.8763869356472518,0.11888111887280552,0.7797841299621476,0.016923699527978897,NodeOCGINLossConstrains,train_node_ocgin_weighting,3.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,CS,False,4,2,True,0.5,,NLDistanceBasedHandler,0.9241897818533918,16150,76,67,1264,0.9274147237849274,0.5314685314313659,0.9958685330202899,0.7294416276081466,0.4685314684987041,0.6870127403319088,0.0003750917094293982,NodeOCGINLossConstrains,train_node_ocgin_weighting,3.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,CS,False,4,2,True,0.5,,NLFuzzyBasedHandler,0.008144899470296748,0,143,0,17414,0.0,0.9999999999300698,0.0,0.4999999999650349,0.0,0.5,0.00036971448571421206,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,4.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,CS,False,4,2,True,0.5,,NLDistanceBasedHandler,0.30973400922708894,5297,141,2,12117,0.3041805443893969,0.986013985945034,0.9996225702943959,0.6450972651672154,0.013986013985035942,0.5335480816415696,4.024511923717e-08,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,4.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,CS,False,4,2,True,0.5,,NLFuzzyBasedHandler,0.008144899470296748,0,143,0,17414,0.0,0.9999999999300698,0.0,0.4999999999650349,0.0,0.5,1.406704086548416e-06,NodeOCGINLossConstrains,train_node_ocgin_weighting,4.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,CS,False,4,2,True,0.5,,NLDistanceBasedHandler,0.9853619638890471,17210,90,53,204,0.9882852876989845,0.6293706293266174,0.9969298499675624,0.8088279585128009,0.37062937060345247,0.8237687143452619,0.0009858111152425408,NodeOCGINLossConstrains,train_node_ocgin_weighting,4.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,CS,False,4,2,True,0.5,,NLFuzzyBasedHandler,0.01691632966907786,156,141,2,17258,0.008958309406219733,0.986013985945034,0.9873417720894087,0.4974861476756269,0.013986013985035942,0.49716830200923456,7.476289738406194e-06,NodeOCGINLossConstrains,train_node_ocgin_supression,4.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,CS,False,4,2,True,0.5,,NLDistanceBasedHandler,0.9913424844791251,17357,48,95,57,0.9967267715625377,0.3356643356408626,0.9945564978220292,0.6661955536017001,0.6643356642892072,0.6628889945474303,0.0009133029379881918,NodeOCGINLossConstrains,train_node_ocgin_supression,4.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,CS,False,4,2,True,0.5,,NLFuzzyBasedHandler,0.973799624081563,17092,5,138,322,0.9815091305840234,0.034965034962589854,0.9919907138705791,0.5082370827733067,0.96503496496748,0.16890196056384182,0.23498322069644928,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,4.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,CS,False,4,2,True,0.5,,NLDistanceBasedHandler,0.8870535968559549,15465,109,34,1949,0.8880785574819753,0.7622377621844588,0.9978063100838778,0.825158159833217,0.23776223774561103,0.8178372678200403,0.5399810671806335,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,4.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,CS,False,4,2,True,0.5,,NLFuzzyBasedHandler,0.26371247935296466,4513,117,26,12901,0.25915929711711316,0.8181818181246027,0.9942718660476002,0.5386705576208579,0.18181818180546724,0.3190128752607218,1.1860950053232955e-06,NodeOCGINLossConstrains,train_node_ocgin_weighting,4.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,CS,False,4,2,True,0.5,,NLDistanceBasedHandler,0.008429686165062369,5,143,0,17409,0.00028712530148140164,0.9999999999300698,0.9999999980000001,0.5001435626157756,0.0,0.4992247616859998,0.00149533711373806,NodeOCGINLossConstrains,train_node_ocgin_weighting,4.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,CS,False,4,2,True,0.01,,NLFuzzyBasedHandler,0.7316739761918323,12765,81,62,4649,0.7330308946820184,0.5664335663939557,0.9951664457776602,0.6497322305379871,0.43356643353611424,0.6599312023683219,0.0012166103115305305,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,3.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,CS,False,4,2,True,0.01,,NLDistanceBasedHandler,0.008144899470296748,0,143,0,17414,0.0,0.9999999999300698,0.0,0.4999999999650349,0.0,0.49991386240955554,9.649228331909399e-07,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,3.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,CS,False,4,2,True,0.01,,NLFuzzyBasedHandler,0.008144899470296748,0,143,0,17414,0.0,0.9999999999300698,0.0,0.4999999999650349,0.0,0.5,3.4479013265809044e-05,NodeOCGINLossConstrains,train_node_ocgin_weighting,3.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,CS,False,4,2,True,0.01,,NLDistanceBasedHandler,0.07290539385999886,1140,140,3,16274,0.06546456873775958,0.9790209789525159,0.9973753280752636,0.5222427738451377,0.020979020977553914,0.5865120580579406,0.00010994488548021764,NodeOCGINLossConstrains,train_node_ocgin_weighting,3.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,CS,False,4,2,True,0.01,,NLFuzzyBasedHandler,0.008144899470296748,0,143,0,17414,0.0,0.9999999999300698,0.0,0.4999999999650349,0.0,0.5,0.000548242125660181,NodeOCGINLossConstrains,train_node_ocgin_supression,3.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,CS,False,4,2,True,0.01,,NLDistanceBasedHandler,0.5579540923848038,9677,119,24,7737,0.5557023084871048,0.8321678321096385,0.9975260282434826,0.6939350702983716,0.1678321678204313,0.7226524193619633,0.005231976509094238,NodeOCGINLossConstrains,train_node_ocgin_supression,3.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,CS,False,4,2,True,0.01,,NLFuzzyBasedHandler,0.9786409978925784,17146,36,107,268,0.9846100838400226,0.25174825173064697,0.993798180026086,0.6181791677853348,0.7482517481994229,0.2806226161572435,0.004749761428683996,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,3.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,CS,False,4,2,True,0.01,,NLDistanceBasedHandler,0.03884490516603064,539,143,0,16875,0.030952107499695097,0.9999999999300698,0.9999999999814471,0.5154760537148825,0.0,0.11599942494624937,0.5007633566856384,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,3.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,CS,False,4,2,True,0.01,,NLFuzzyBasedHandler,0.008144899470296748,0,143,0,17414,0.0,0.9999999999300698,0.0,0.4999999999650349,0.0,0.03985881466644074,0.0004537110507953912,NodeOCGINLossConstrains,train_node_ocgin_weighting,3.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,CS,False,4,2,True,0.01,,NLDistanceBasedHandler,0.9820584382297659,17229,13,130,185,0.9893763638446138,0.09090909090273362,0.992511089347893,0.5401427273736737,0.9090909090273362,0.4982150042446356,0.0010604357812553644,NodeOCGINLossConstrains,train_node_ocgin_weighting,3.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,CS,False,4,2,True,0.01,,NLFuzzyBasedHandler,0.5870592925898502,10186,121,22,7228,0.5849316641779114,0.8461538460946745,0.9978448275852293,0.715542755136293,0.15384615383539538,0.7768707116932683,0.016855895519256592,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,4.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,CS,False,4,2,True,0.01,,NLDistanceBasedHandler,0.9655408099333599,16852,100,43,562,0.9677271161129162,0.6993006992517972,0.9974548683036416,0.8335139076823567,0.3006993006782728,0.8191279261682386,0.04078514873981476,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,4.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,CS,False,4,2,True,0.01,,NLFuzzyBasedHandler,0.008144899470296748,0,143,0,17414,0.0,0.9999999999300698,0.0,0.4999999999650349,0.0,0.5,0.03485279530286789,NodeOCGINLossConstrains,train_node_ocgin_weighting,4.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,CS,False,4,2,True,0.01,,NLDistanceBasedHandler,0.00831577148715612,3,143,0,17411,0.000172275180888841,0.9999999999300698,0.9999999966666667,0.5000861375554794,0.0,0.4896277490741715,5.543943916563876e-05,NodeOCGINLossConstrains,train_node_ocgin_weighting,4.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,CS,False,4,2,True,0.01,,NLFuzzyBasedHandler,0.7944409637181751,13884,64,79,3530,0.7972895371535561,0.44755244752115014,0.9943421900730542,0.6224209923373532,0.5524475524089197,0.6469981150123564,0.0005840781377628446,NodeOCGINLossConstrains,train_node_ocgin_supression,4.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,CS,False,4,2,True,0.01,,NLDistanceBasedHandler,0.02289685025915589,260,142,1,17154,0.014930515677032886,0.9930069929375519,0.9961685823373115,0.5039687543072924,0.006993006992517971,0.523840435434555,0.005356221459805965,NodeOCGINLossConstrains,train_node_ocgin_supression,4.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,CS,False,4,2,True,0.01,,NLFuzzyBasedHandler,0.9430426610468758,16425,132,11,989,0.9432066153664045,0.9230769230123722,0.9993307374050867,0.9331417691893884,0.07692307691769769,0.9116902966104758,0.00315085262991488,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,4.0,"node_features, node_degree, clustering_coefficient"
node,cuda,0.001,50,32,CS,False,4,2,True,0.01,,NLDistanceBasedHandler,0.936663439084126,16363,82,61,1051,0.9396462616280351,0.5734265733864736,0.9962859230388478,0.7565364175072544,0.42657342654359626,0.7638225734297861,0.5000722408294678,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,4.0,"node_features, node_degree, clustering_coefficient"
